"partido_id";"partido_completo";"equipo_nombre";"tipo_equipo";"ball_possession";"expected_goals";"big_chances";"total_shots";"goalkeeper_saves";"corner_kicks";"fouls";"passes";"tackles";"free_kicks";"yellow_cards";"shots_on_target";"hit_woodwork";"shots_off_target";"blocked_shots";"shots_inside_box";"shots_outside_box";"big_chances_scored";"big_chances_missed";"through_balls";"touches_in_penalty_area";"fouled_in_final_third";"offsides";"accurate_passes";"throw-ins";"final_third_entries";"final_third_phase";"long_balls";"crosses";"duels";"dispossessed";"ground_duels";"aerial_duels";"dribbles";"tackles_won";"total_tackles";"interceptions";"recoveries";"clearances";"errors_lead_to_a_goal";"total_saves";"big_saves";"high_claims";"punches";"goal_kicks";"red_cards";"errors_lead_to_a_shot";"penalty_saves";"goals_prevented";"goles"
13938607;"Hong Kong vs South Korea";"South Korea";"away";76;2,25;NA;20;0;7;10;652;3;1;0;6;0;9;5;12;8;NA;NA;5;NA;NA;2;584;22;NA;NA;21;6;38;4;29;20;14;NA;3;13;NA;14;NA;0;NA;NA;NA;3;0;NA;NA;NA;2
14993711;"South Korea vs Ghana";"South Korea";"home";57;1,44;2;7;1;5;NA;533;15;11;1;4;1;2;1;6;1;1;1;NA;17;2;0;453;13;41;66;30;4;46;6;29;8;2;67;15;16;39;12;NA;1;NA;NA;0;7;NA;NA;0;NA;1
14993711;"South Korea vs Ghana";"Ghana";"away";43;0,67;0;12;3;3;NA;407;9;12;2;1;1;7;4;8;4;0;0;NA;17;2;2;337;9;41;51;14;3;54;10;34;9;13;89;9;12;41;16;NA;3;NA;NA;1;2;NA;NA;1;NA;0
15776616;"South Korea vs Côte d'Ivoire";"South Korea";"home";51;1,18;1;12;4;7;8;535;23;7;NA;2;3;7;3;5;7;0;1;1;23;1;0;474;14;38;90;10;3;55;4;31;5;2;52;23;12;38;11;1;4;1;1;NA;1;NA;1;NA;NA;0
15776616;"South Korea vs Côte d'Ivoire";"Côte d'Ivoire";"away";49;2,38;7;13;2;5;7;518;8;8;NA;8;0;1;4;9;4;3;4;0;22;1;2;464;18;37;78;14;2;45;8;26;4;10;88;8;15;54;11;0;2;0;2;NA;4;NA;0;NA;NA;4
12475951;"Australia vs Bahrain";"Australia";"home";71;NA;3;11;1;4;13;508;11;17;3;4;0;4;3;9;2;NA;3;NA;21;4;2;420;26;67;60;29;8;54;11;35;27;9;73;11;2;45;14;NA;1;NA;0;NA;4;1;NA;NA;NA;0
12475951;"Australia vs Bahrain";"Bahrain";"away";29;NA;0;3;4;3;17;210;20;13;2;1;0;1;1;1;2;NA;0;NA;3;1;2;126;20;46;40;19;0;46;4;36;17;4;55;20;13;36;33;NA;4;NA;1;NA;9;0;NA;NA;NA;1
12475942;"Indonesia vs Australia";"Indonesia";"home";37;NA;NA;5;5;3;12;277;22;6;1;2;0;2;1;3;2;NA;NA;NA;11;0;0;174;13;29;37;14;2;43;13;32;8;5;64;22;8;61;39;NA;5;1;0;NA;7;NA;0;NA;NA;0
12475942;"Indonesia vs Australia";"Australia";"away";63;NA;NA;19;2;15;7;457;18;12;3;5;1;5;9;14;5;NA;NA;NA;33;4;3;365;31;78;89;30;8;57;11;34;20;4;67;18;4;57;5;NA;2;1;1;NA;5;NA;1;NA;NA;0
12475933;"Australia vs Saudi Arabia";"Australia";"home";42;NA;3;13;1;3;10;360;12;8;2;2;0;5;6;10;3;NA;3;1;19;3;7;269;31;50;59;24;7;46;10;22;24;4;58;12;16;56;16;NA;1;1;1;NA;6;NA;0;NA;NA;0
12475933;"Australia vs Saudi Arabia";"Saudi Arabia";"away";58;NA;0;3;1;3;8;491;25;10;2;1;0;1;1;1;2;NA;0;0;7;1;5;389;17;52;58;34;2;54;9;39;16;6;68;25;8;60;12;NA;1;0;0;NA;7;NA;1;NA;NA;0
12475012;"Bahrain vs Australia";"Bahrain";"home";41;NA;2;8;2;2;9;364;18;10;1;3;0;1;4;3;5;1;1;NA;9;2;2;270;22;57;46;21;1;49;6;31;9;4;61;18;10;42;19;2;2;NA;3;0;6;NA;NA;NA;NA;2
12475012;"Bahrain vs Australia";"Australia";"away";59;NA;4;8;1;6;10;527;10;9;1;4;1;3;1;7;1;2;2;NA;25;0;5;442;24;57;86;26;7;51;5;23;18;5;90;10;8;55;19;2;1;NA;0;1;4;NA;NA;NA;NA;2
12475932;"Australia vs Indonesia";"Australia";"home";40;NA;5;9;3;5;11;349;6;12;NA;7;0;1;1;7;2;5;0;NA;11;1;0;284;20;25;16;20;2;46;10;22;11;3;17;6;6;31;34;0;3;1;2;0;9;NA;NA;NA;NA;5
12475932;"Australia vs Indonesia";"Indonesia";"away";60;NA;2;11;2;7;13;520;16;10;NA;4;1;3;4;7;4;1;1;NA;19;3;1;447;26;74;93;39;4;54;4;33;6;6;69;16;6;37;8;1;2;0;0;1;3;NA;NA;NA;NA;1
12475925;"Saudi Arabia vs Australia";"Saudi Arabia";"home";70;NA;3;14;1;3;13;575;15;9;1;6;0;6;2;10;4;1;2;0;23;1;3;507;28;65;144;18;3;52;4;28;15;3;67;15;5;28;13;NA;1;0;NA;NA;3;NA;NA;0;NA;1
12475925;"Saudi Arabia vs Australia";"Australia";"away";30;NA;3;4;5;2;10;242;9;13;1;3;0;1;0;4;0;2;1;1;9;1;1;181;15;37;28;18;2;48;7;23;16;3;67;9;7;29;34;NA;5;1;NA;NA;7;NA;NA;1;NA;2
14553333;"Australia vs New Zealand";"Australia";"home";46;0,61;0;6;4;2;11;469;17;12;0;3;1;3;0;4;2;NA;0;0;14;1;0;389;20;44;52;32;2;55;11;34;24;6;53;17;10;46;37;NA;4;1;NA;NA;9;NA;NA;NA;NA;1
14553333;"Australia vs New Zealand";"New Zealand";"away";54;0,72;2;9;2;5;12;558;23;11;1;4;0;4;1;3;6;NA;2;1;16;0;1;462;31;63;77;23;1;45;8;39;9;5;52;23;6;49;21;NA;2;0;NA;NA;3;NA;NA;NA;NA;0
14553330;"New Zealand vs Australia";"New Zealand";"home";56;1;2;8;3;2;12;485;23;9;3;4;0;2;2;5;3;1;1;NA;16;2;2;409;25;70;78;22;3;48;9;36;10;4;61;23;8;46;17;1;3;0;0;0;7;NA;NA;NA;NA;1
14553330;"New Zealand vs Australia";"Australia";"away";44;1,16;2;13;3;2;9;381;20;12;1;6;2;5;2;7;6;2;0;NA;12;2;2;308;21;29;48;25;2;52;10;35;15;3;70;20;7;54;27;0;3;1;1;1;4;NA;NA;NA;NA;3
15437864;"Australia vs Curaçao";"Australia";"home";47;1,73;4;11;3;1;18;430;13;7;NA;6;1;4;1;8;3;4;0;1;15;1;0;362;10;45;59;22;2;46;5;24;11;5;69;13;11;47;19;0;3;NA;1;0;3;NA;NA;NA;NA;5
15437864;"Australia vs Curaçao";"Curaçao";"away";53;0,39;3;7;1;2;7;496;13;18;NA;4;0;1;2;6;1;1;2;0;12;3;3;431;18;48;65;42;1;54;6;32;9;3;69;13;9;41;8;1;1;NA;0;1;5;NA;NA;NA;NA;1
12475990;"Uzbekistan vs Qatar";"Uzbekistan";"home";60;NA;7;18;0;6;11;511;14;12;2;8;0;7;3;13;5;2;5;3;32;1;3;446;24;58;125;22;5;44;11;31;9;7;64;14;8;39;4;0;0;0;NA;0;5;NA;1;NA;NA;3
12475990;"Uzbekistan vs Qatar";"Qatar";"away";40;NA;0;1;4;1;12;342;22;11;5;0;0;1;0;1;0;0;0;1;3;2;1;278;9;15;12;28;1;56;10;34;16;1;50;22;5;36;30;1;4;1;NA;2;10;NA;3;NA;NA;0
14265554;"Udinese vs Qatar";"Udinese";"home";NA;NA;NA;NA;NA;2;NA;NA;NA;14;NA;10;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3
14265554;"Udinese vs Qatar";"Qatar";"away";NA;NA;NA;NA;NA;2;NA;NA;NA;20;NA;3;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
14960753;"Qatar vs Tunisia";"Qatar";"home";60;NA;1;12;3;10;4;497;16;16;0;4;1;5;3;9;3;0;1;NA;23;3;0;416;16;60;85;29;7;62;4;33;22;2;50;16;8;34;13;NA;3;0;0;0;4;0;1;NA;NA;0
14960753;"Qatar vs Tunisia";"Tunisia";"away";40;NA;3;13;4;4;16;326;8;4;2;7;0;3;3;11;2;2;1;NA;20;1;3;263;20;42;54;23;6;38;7;18;16;6;63;8;8;36;24;NA;4;1;1;3;11;1;0;NA;NA;3
12475002;"Jordan vs Iraq";"Jordan";"home";41;NA;2;9;3;4;13;293;15;10;2;0;0;7;2;7;2;NA;2;NA;23;2;1;228;30;46;49;26;10;45;4;29;11;5;73;15;6;41;21;NA;3;NA;NA;NA;5;NA;NA;NA;NA;0
12475002;"Jordan vs Iraq";"Iraq";"away";59;NA;0;7;0;3;10;438;20;13;1;4;0;3;0;6;1;NA;0;NA;13;2;0;361;26;46;43;18;7;55;5;39;9;7;75;20;4;37;35;NA;0;NA;NA;NA;11;NA;NA;NA;NA;1
14206124;"Iraq vs Indonesia";"Iraq";"home";45;NA;0;7;1;3;6;298;10;18;2;2;0;4;1;3;4;NA;0;NA;11;1;2;219;17;52;50;23;0;57;10;34;19;6;70;10;2;40;20;NA;1;NA;NA;0;4;1;NA;NA;NA;1
14206124;"Iraq vs Indonesia";"Indonesia";"away";55;NA;1;9;1;4;18;367;18;6;6;1;0;5;3;5;4;NA;1;NA;12;3;3;290;18;42;61;29;4;43;4;29;11;5;61;18;12;40;21;NA;1;NA;NA;1;6;2;NA;NA;NA;0
14206126;"Saudi Arabia vs Iraq";"Saudi Arabia";"home";62;NA;2;15;1;0;13;502;19;13;4;4;0;8;3;8;7;NA;2;NA;37;3;4;422;22;81;153;32;4;60;8;47;22;15;53;19;6;52;35;NA;1;NA;1;NA;5;NA;0;NA;NA;0
14206126;"Saudi Arabia vs Iraq";"Iraq";"away";38;NA;1;4;4;1;13;306;21;13;2;1;0;0;3;2;2;NA;1;NA;5;2;2;226;14;49;34;16;2;40;12;37;9;5;67;21;8;37;36;NA;4;NA;0;NA;15;NA;2;NA;NA;0
15204054;"Jordan vs Iraq";"Jordan";"home";30;NA;1;6;3;2;10;233;20;6;1;4;0;0;2;4;2;1;0;NA;16;1;3;168;25;38;42;16;2;46;14;34;20;9;40;20;11;55;56;NA;3;NA;1;3;6;NA;NA;NA;NA;1
15204054;"Jordan vs Iraq";"Iraq";"away";70;NA;3;21;3;12;7;528;29;10;0;3;0;7;11;12;9;0;3;NA;23;1;0;444;23;88;108;24;9;54;10;45;18;6;72;29;8;63;20;NA;3;NA;0;0;4;NA;NA;NA;NA;0
12475015;"Jordan vs Kuwait";"Jordan";"home";46;NA;0;16;1;6;19;426;17;9;1;3;0;7;6;8;8;0;0;2;27;1;0;374;18;68;91;36;4;48;8;36;10;10;82;17;16;53;14;NA;1;NA;0;NA;5;NA;NA;NA;NA;1
12475015;"Jordan vs Kuwait";"Kuwait";"away";54;NA;2;5;2;0;9;519;18;19;1;2;0;2;1;2;3;1;1;0;8;4;2;457;18;42;36;15;1;52;9;44;6;7;61;18;7;41;20;NA;2;NA;2;NA;13;NA;NA;NA;NA;1
12475005;"Palestine vs Jordan";"Palestine";"home";55;NA;1;10;1;5;8;356;31;8;2;4;0;3;3;7;3;1;0;0;20;3;1;281;27;72;50;29;7;51;9;45;10;6;61;31;14;35;19;NA;1;0;NA;1;11;NA;NA;NA;NA;1
12475005;"Palestine vs Jordan";"Jordan";"away";45;NA;7;17;3;8;8;289;17;8;0;5;1;8;4;13;4;2;5;2;29;2;2;214;27;51;60;25;3;49;15;40;12;15;71;17;9;50;18;NA;3;1;NA;1;4;NA;NA;NA;NA;3
12475019;"Jordan vs Oman";"Jordan";"home";42;NA;2;16;1;8;16;359;21;3;0;8;0;3;5;12;4;2;0;1;23;1;1;285;24;46;55;14;2;44;13;32;12;8;57;21;7;48;16;NA;1;0;2;NA;2;NA;0;NA;NA;4
12475019;"Jordan vs Oman";"Oman";"away";58;NA;1;3;4;4;4;503;23;16;1;1;0;2;0;3;0;0;1;0;12;0;2;423;27;58;55;28;3;56;12;45;11;6;61;23;7;39;24;NA;4;3;0;NA;6;NA;1;NA;NA;0
12475955;"Iraq vs Jordan";"Iraq";"home";59;NA;NA;10;4;3;10;374;25;14;2;2;0;5;3;9;1;NA;NA;0;18;3;0;265;30;73;48;28;6;55;7;43;23;6;56;25;6;54;16;NA;4;1;1;0;2;NA;1;NA;NA;0
12475955;"Iraq vs Jordan";"Jordan";"away";41;NA;NA;9;2;5;14;259;17;10;2;4;0;3;2;4;5;NA;NA;1;10;1;1;172;27;49;34;15;3;45;12;33;21;7;59;17;7;58;35;NA;2;1;2;1;9;NA;0;NA;NA;0
12475009;"Kuwait vs Jordan";"Kuwait";"home";49;NA;1;10;3;3;4;392;24;10;1;5;0;4;1;5;5;NA;1;0;17;NA;0;313;18;64;66;34;5;56;13;45;12;12;75;24;10;54;35;NA;3;NA;NA;NA;8;NA;NA;NA;NA;1
12475009;"Kuwait vs Jordan";"Jordan";"away";51;NA;0;11;4;11;10;389;29;4;1;4;0;5;2;7;4;NA;0;1;29;NA;4;297;31;57;82;23;9;44;14;36;9;3;72;29;4;61;20;NA;4;NA;NA;NA;6;NA;NA;NA;NA;1
12475021;"Jordan vs Palestine";"Jordan";"home";49;NA;2;10;2;3;14;400;17;13;2;5;0;3;2;4;6;2;NA;0;10;3;3;330;19;64;38;19;3;44;22;34;12;4;59;17;10;52;28;0;2;0;1;2;6;NA;NA;NA;NA;3
12475021;"Jordan vs Palestine";"Palestine";"away";51;NA;1;11;2;6;13;409;30;14;2;3;0;4;4;5;6;1;NA;1;14;3;2;307;19;65;62;27;5;56;15;53;5;11;83;30;6;55;12;1;2;1;0;0;10;NA;NA;NA;NA;1
12475943;"Oman vs Jordan";"Oman";"home";59;NA;1;10;1;3;10;496;17;13;2;2;0;4;4;7;3;0;1;NA;10;3;0;446;25;49;92;25;1;52;7;33;6;4;71;17;3;32;19;1;1;0;NA;0;4;NA;NA;NA;NA;0
12475943;"Oman vs Jordan";"Jordan";"away";41;NA;2;9;2;3;13;340;15;9;1;4;0;2;3;4;5;2;0;NA;12;4;1;294;16;44;61;20;1;48;8;28;8;3;80;15;3;43;25;0;2;2;NA;2;9;NA;NA;NA;NA;3
15042286;"Tunisia vs Jordan";"Tunisia";"home";70;1,97;4;16;2;5;NA;517;24;16;1;4;0;5;7;11;5;2;2;NA;30;4;2;445;20;65;101;26;8;52;11;43;6;5;88;24;13;47;12;NA;2;1;1;NA;4;0;NA;NA;NA;3
15042286;"Tunisia vs Jordan";"Jordan";"away";30;0,92;1;9;1;3;NA;218;22;10;2;4;0;2;3;5;4;0;1;NA;11;3;0;153;31;35;40;19;2;48;15;34;11;3;68;22;9;38;27;NA;1;0;0;NA;7;1;NA;NA;NA;2
15153598;"Kuwait vs Jordan";"Kuwait";"home";57;NA;0;3;3;2;8;449;20;9;2;2;0;1;0;3;0;0;0;NA;8;1;0;378;19;42;32;28;3;48;7;35;8;6;60;20;7;41;34;1;3;NA;1;1;12;NA;1;NA;NA;1
15153598;"Kuwait vs Jordan";"Jordan";"away";43;NA;6;22;1;10;9;319;14;7;0;6;1;10;6;17;5;1;5;NA;36;3;2;248;23;57;75;24;8;52;12;29;18;7;100;14;13;55;17;0;1;NA;1;0;4;NA;0;NA;NA;3
15215551;"Saudi Arabia vs Jordan";"Saudi Arabia";"home";69;NA;1;8;4;4;9;530;24;9;1;1;0;6;1;3;5;0;1;NA;21;3;1;446;30;72;95;27;4;52;10;40;17;7;58;24;10;57;18;NA;4;NA;0;1;2;1;1;NA;NA;0
15215551;"Saudi Arabia vs Jordan";"Jordan";"away";31;NA;1;6;1;4;9;238;22;9;1;5;0;0;1;4;2;1;0;NA;9;1;2;167;24;47;40;14;1;48;14;37;15;8;55;22;11;44;42;NA;1;NA;1;0;13;0;1;NA;NA;1
11111104;"Sweden vs New Zealand";"Sweden";"home";50;NA;2;16;2;7;9;466;14;11;NA;6;0;8;2;9;7;2;0;0;NA;4;3;395;17;42;NA;27;3;56;9;35;7;10;71;14;9;62;9;NA;2;NA;NA;NA;6;NA;NA;NA;NA;4
11111104;"Sweden vs New Zealand";"New Zealand";"away";50;NA;2;7;2;4;11;477;15;9;NA;3;0;2;2;5;2;1;1;1;NA;0;0;395;17;44;NA;18;2;44;6;27;6;3;80;15;4;56;19;NA;2;NA;NA;NA;10;NA;NA;NA;NA;1
11348589;"Qatar vs New Zealand";"Qatar";"home";44;NA;3;6;2;2;3;215;4;4;0;2;1;4;0;3;3;NA;3;NA;NA;2;0;174;7;24;NA;16;2;40;4;12;2;4;75;4;4;35;4;NA;2;NA;NA;NA;1;NA;NA;NA;NA;0
11348589;"Qatar vs New Zealand";"New Zealand";"away";56;NA;1;5;2;1;4;285;6;3;1;3;0;1;1;3;2;NA;1;NA;NA;1;1;243;7;30;NA;26;0;60;3;14;7;5;33;6;4;34;12;NA;2;NA;NA;NA;3;NA;NA;NA;NA;1
11733075;"New Zealand vs DR Congo";"New Zealand";"home";NA;NA;NA;NA;NA;5;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
11733075;"New Zealand vs DR Congo";"DR Congo";"away";NA;NA;NA;NA;NA;4;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
11703157;"Australia vs New Zealand";"Australia";"home";55;NA;6;17;0;5;11;475;18;10;NA;5;0;8;4;14;3;2;4;1;NA;3;6;407;21;46;NA;35;8;56;11;32;13;4;83;18;5;57;19;NA;0;NA;NA;NA;5;NA;NA;NA;NA;2
11703157;"Australia vs New Zealand";"New Zealand";"away";45;NA;0;9;3;5;10;379;17;11;NA;0;1;6;3;6;3;0;0;0;NA;4;1;310;16;51;NA;30;3;44;10;29;7;1;47;17;8;53;20;NA;3;NA;NA;NA;9;NA;NA;NA;NA;0
11635611;"Ireland vs New Zealand";"Ireland";"home";50;NA;1;13;4;9;8;436;14;13;NA;4;0;5;4;10;3;NA;1;0;NA;1;0;377;23;42;NA;30;8;59;7;34;14;7;64;14;2;47;33;NA;4;NA;NA;NA;8;NA;NA;NA;NA;1
11635611;"Ireland vs New Zealand";"New Zealand";"away";50;NA;3;16;4;7;13;425;15;7;NA;5;0;8;3;10;6;NA;3;1;NA;1;2;357;20;45;NA;37;5;41;5;24;10;2;60;15;9;48;20;NA;4;NA;NA;NA;9;NA;NA;NA;NA;1
12172870;"Egypt vs New Zealand";"Egypt";"home";48;NA;2;10;1;2;20;429;25;14;1;3;1;6;1;6;4;1;1;NA;NA;1;5;352;23;41;NA;31;1;60;2;45;10;6;52;25;7;44;29;NA;1;NA;NA;NA;7;NA;NA;NA;NA;1
12172870;"Egypt vs New Zealand";"New Zealand";"away";52;NA;1;4;2;4;14;445;9;20;2;1;1;2;1;3;1;0;1;NA;NA;3;2;361;27;63;NA;23;2;40;13;30;7;3;67;9;12;42;8;NA;2;NA;NA;NA;9;NA;NA;NA;NA;0
12189923;"New Zealand vs Tunisia";"New Zealand";"home";47;NA;1;8;0;4;19;417;20;11;3;4;0;4;0;3;5;NA;1;NA;NA;2;3;354;14;38;NA;27;3;47;10;34;10;3;65;20;7;49;12;NA;0;NA;NA;NA;10;1;NA;NA;NA;2
12189923;"New Zealand vs Tunisia";"Tunisia";"away";53;NA;0;10;4;4;12;485;20;18;1;0;0;6;4;5;5;NA;0;NA;NA;4;2;418;23;45;NA;38;0;53;9;45;4;7;65;20;10;48;11;NA;4;NA;NA;NA;6;1;NA;NA;NA;4
12430706;"New Zealand vs Solomon Islands";"New Zealand";"home";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;3
12430706;"New Zealand vs Solomon Islands";"Solomon Islands";"away";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;0
12430711;"Vanuatu vs New Zealand";"Vanuatu";"home";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;0
12430711;"Vanuatu vs New Zealand";"New Zealand";"away";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;4
12452317;"New Zealand vs Tahiti";"New Zealand";"home";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;5
12452317;"New Zealand vs Tahiti";"Tahiti";"away";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;0
12467087;"New Zealand vs Vanuatu";"New Zealand";"home";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;3
12467087;"New Zealand vs Vanuatu";"Vanuatu";"away";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;0
